,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
3414,2020082200100042,2020년 8월 22일 02시,토요일,강원도 양양군 양양읍,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 고가도로위,승용,남,49세,상해없음,보행자,남,21세,중상
3415,2020082200100105,2020년 8월 22일 08시,토요일,강원도 원주시 중앙동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,63세,중상
3416,2020082200100197,2020년 8월 22일 11시,토요일,강원도 원주시 개운동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,54세,상해없음,보행자,남,70세,중상
3417,2020082300100266,2020년 8월 23일 16시,일요일,강원도 태백시 황지동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,여,63세,중상
3418,2020082400100100,2020년 8월 24일 08시,월요일,강원도 강릉시 주문진읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,51세,상해없음,보행자,여,86세,중상
3419,2020082400100179,2020년 8월 24일 10시,월요일,강원도 춘천시 온의동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,75세,상해없음,보행자,여,58세,경상
3420,2020082400100304,2020년 8월 24일 14시,월요일,강원도 홍천군 홍천읍,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,36세,상해없음,보행자,여,65세,사망
3421,2020082400100632,2020년 8월 24일 22시,월요일,강원도 강릉시 노암동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,20세,상해없음,보행자,남,59세,중상
3422,2020082500100598,2020년 8월 25일 21시,화요일,강원도 춘천시 후평동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,37세,부상신고
3423,2020082600100409,2020년 8월 26일 18시,수요일,강원도 원주시 우산동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,남,61세,경상
3424,2020082700100266,2020년 8월 27일 14시,목요일,강원도 삼척시 정상동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,여,69세,상해없음,보행자,여,48세,경상
3425,2020082800100076,2020년 8월 28일 07시,금요일,강원도 원주시 흥업면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,보행자,남,59세,경상
3426,2020082800100128,2020년 8월 28일 09시,금요일,강원도 속초시 조양동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,78세,상해없음,보행자,여,84세,중상
3427,2020082900100084,2020년 8월 29일 06시,토요일,강원도 강릉시 교동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,66세,상해없음,보행자,남,77세,중상
3428,2020083000100207,2020년 8월 30일 14시,일요일,강원도 원주시 태장동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,24세,상해없음,보행자,여,15세,경상
3429,2020083000100240,2020년 8월 30일 15시,일요일,강원도 원주시 중앙동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,여,49세,상해없음,보행자,남,62세,경상
3430,2020083000100418,2020년 8월 30일 22시,일요일,강원도 양양군 강현면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,60세,상해없음,보행자,남,57세,중상
3431,2020083100100179,2020년 8월 31일 11시,월요일,강원도 영월군 영월읍,부상신고사고,0,0,0,1,차대사람 - 차도통행중,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,59세,상해없음,보행자,여,45세,부상신고
3432,2020083100100267,2020년 8월 31일 14시,월요일,강원도 동해시 발한동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,66세,중상
3433,2020083100100348,2020년 8월 31일 16시,월요일,강원도 강릉시 포남동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,36세,기타불명,보행자,여,72세,경상
3434,2020083100100468,2020년 8월 31일 19시,월요일,강원도 동해시 동회동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,28세,상해없음,보행자,남,51세,중상
3435,2020083100100544,2020년 8월 31일 21시,월요일,강원도 삼척시 남양동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,67세,상해없음,보행자,남,74세,경상
3436,2020090100100118,2020년 9월 1일 09시,화요일,강원도 속초시 교동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,74세,상해없음,보행자,여,61세,중상
3437,2020090200100134,2020년 9월 2일 10시,수요일,강원도 원주시 학성동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,72세,상해없음,보행자,남,66세,중상
3438,2020090200100158,2020년 9월 2일 11시,수요일,강원도 춘천시 효자동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,56세,상해없음,보행자,여,36세,중상
3439,2020090200100349,2020년 9월 2일 18시,수요일,강원도 원주시 단구동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,21세,상해없음,보행자,여,47세,경상
3440,2020090300100027,2020년 9월 3일 02시,목요일,강원도 춘천시 효자동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,28세,상해없음,보행자,남,47세,중상
3441,2020090300100028,2020년 9월 3일 02시,목요일,강원도 양양군 양양읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,51세,상해없음,보행자,여,60세,경상
3442,2020090300100216,2020년 9월 3일 13시,목요일,강원도 원주시 명륜동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,기타 - 기타,승용,여,44세,상해없음,보행자,남,63세,중상
3443,2020090300100529,2020년 9월 3일 23시,목요일,강원도 춘천시 동면,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,41세,경상
3444,2020090400100087,2020년 9월 4일 08시,금요일,강원도 횡성군 횡성읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,51세,상해없음,보행자,여,56세,경상
3445,2020090400100191,2020년 9월 4일 11시,금요일,강원도 춘천시 동내면,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,72세,상해없음,보행자,남,24세,경상
3446,2020090400100255,2020년 9월 4일 13시,금요일,강원도 춘천시 후평동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,68세,상해없음,보행자,여,75세,중상
3447,2020090400100362,2020년 9월 4일 16시,금요일,강원도 원주시 중앙동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,남,64세,상해없음,보행자,남,79세,부상신고
3448,2020090400100458,2020년 9월 4일 18시,금요일,강원도 태백시 황지동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,여,20세,부상신고
3449,2020090400100574,2020년 9월 4일 21시,금요일,강원도 강릉시 강문동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,19세,상해없음,보행자,남,56세,경상
3450,2020090500100050,2020년 9월 5일 06시,토요일,강원도 고성군 토성면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,보행자,남,49세,중상
3451,2020090500100371,2020년 9월 5일 17시,토요일,강원도 원주시 단계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,이륜,남,34세,상해없음,보행자,여,6세,경상
3452,2020090500100480,2020년 9월 5일 20시,토요일,강원도 인제군 인제읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,52세,상해없음,보행자,여,54세,중상
3453,2020090500100513,2020년 9월 5일 21시,토요일,강원도 춘천시 조양동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,남,23세,경상
3454,2020090600100218,2020년 9월 6일 16시,일요일,강원도 원주시 단계동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,58세,상해없음,보행자,남,47세,경상
3455,2020090600100297,2020년 9월 6일 19시,일요일,강원도 춘천시 퇴계동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,19세,상해없음,보행자,남,19세,경상
3456,2020090700100126,2020년 9월 7일 09시,월요일,강원도 평창군 봉평면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,71세,경상
3457,2020090700100456,2020년 9월 7일 19시,월요일,강원도 춘천시 석사동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,여,45세,상해없음,보행자,여,28세,중상
3458,2020090700100536,2020년 9월 7일 21시,월요일,강원도 원주시 무실동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,47세,상해없음,보행자,남,65세,경상
3459,2020090700100561,2020년 9월 7일 22시,월요일,강원도 원주시 명륜동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 침수,비,단일로 - 기타,이륜,남,22세,상해없음,보행자,남,11세,중상
3460,2020090900100083,2020년 9월 9일 08시,수요일,강원도 태백시 황지동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,보행자,남,72세,중상
3461,2020090900100172,2020년 9월 9일 11시,수요일,강원도 원주시 단계동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,보행자,남,36세,경상
3462,2020091000100326,2020년 9월 10일 16시,목요일,강원도 정선군 임계면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,남,56세,중상
3463,2020091000100472,2020년 9월 10일 19시,목요일,강원도 원주시 중앙동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,보행자,여,21세,경상
3464,2020091100100095,2020년 9월 11일 08시,금요일,강원도 원주시 흥업면,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 기타,맑음,기타 - 기타,화물,남,70세,상해없음,보행자,여,65세,부상신고
3465,2020091100100480,2020년 9월 11일 19시,금요일,강원도 원주시 판부면,사망사고,1,0,0,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 젖음/습기,비,단일로 - 기타,승용,남,28세,상해없음,보행자,남,65세,사망
3466,2020091100100481,2020년 9월 11일 19시,금요일,강원도 동해시 발한동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,52세,상해없음,보행자,남,57세,중상
3467,2020091100100600,2020년 9월 11일 21시,금요일,강원도 춘천시 후평동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,50세,상해없음,보행자,여,24세,경상
3468,2020091200100031,2020년 9월 12일 01시,토요일,강원도 춘천시 효자동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승합,남,63세,상해없음,보행자,남,37세,중상
3469,2020091200100078,2020년 9월 12일 05시,토요일,강원도 영월군 영월읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,화물,남,67세,상해없음,보행자,여,36세,중상
3470,2020091200100161,2020년 9월 12일 10시,토요일,강원도 홍천군 홍천읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,흐림,교차로 - 교차로횡단보도내,승용,여,44세,상해없음,보행자,여,70세,경상
3471,2020091300100003,2020년 9월 13일 00시,일요일,강원도 강릉시 교동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,40세,상해없음,보행자,남,22세,경상
