,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2240,2020082700100005,2020년 8월 27일 00시,목요일,제주특별자치도 서귀포시 대정읍,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,화물,남,62세,상해없음,보행자,남,51세,중상
2241,2020082700100196,2020년 8월 27일 11시,목요일,제주특별자치도 제주시 한림읍,경상사고,0,0,2,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,22세,상해없음,보행자,여,21세,경상
2242,2020082800100344,2020년 8월 28일 15시,금요일,제주특별자치도 서귀포시 성산읍,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,기타 - 기타,승용,여,22세,상해없음,보행자,남,56세,부상신고
2243,2020082800100441,2020년 8월 28일 17시,금요일,제주특별자치도 제주시 일도이동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,22세,상해없음,보행자,남,65세,중상
2244,2020082800100530,2020년 8월 28일 19시,금요일,제주특별자치도 제주시 애월읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,여,66세,경상
2245,2020082800100565,2020년 8월 28일 20시,금요일,제주특별자치도 제주시 연동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,보행자,여,48세,중상
2246,2020090100100072,2020년 9월 1일 07시,화요일,제주특별자치도 제주시 용담이동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,보행자,남,14세,중상
2247,2020090100100125,2020년 9월 1일 09시,화요일,제주특별자치도 제주시 외도일동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,28세,상해없음,보행자,남,51세,경상
2248,2020090200100014,2020년 9월 2일 01시,수요일,제주특별자치도 제주시 연동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,52세,중상
2249,2020090300100153,2020년 9월 3일 10시,목요일,제주특별자치도 제주시 이도이동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,남,53세,경상
2250,2020090400100428,2020년 9월 4일 17시,금요일,제주특별자치도 제주시 노형동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,남,10세,경상
2251,2020090400100475,2020년 9월 4일 18시,금요일,제주특별자치도 서귀포시 서귀동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,여,67세,경상
2252,2020090500100309,2020년 9월 5일 15시,토요일,제주특별자치도 서귀포시 안덕면,사망사고,1,1,0,1,차대사람 - 길가장자리구역통행중,중앙선침범,포장 - 젖음/습기,비,단일로 - 기타,승용,남,61세,부상신고,보행자,남,14세,사망
2253,2020090600100022,2020년 9월 6일 01시,일요일,제주특별자치도 서귀포시 서귀동,중상사고,0,1,0,0,차대사람 - 기타,교차로운행방법위반,비포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,37세,상해없음,보행자,남,56세,중상
2254,2020090600100023,2020년 9월 6일 01시,일요일,제주특별자치도 서귀포시 성산읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,41세,상해없음,보행자,여,45세,경상
2255,2020090600100398,2020년 9월 6일 22시,일요일,제주특별자치도 제주시 이도이동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,46세,상해없음,보행자,남,35세,경상
2256,2020090700100581,2020년 9월 7일 23시,월요일,제주특별자치도 서귀포시 성산읍,중상사고,0,1,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,기타,단일로 - 기타,승용,남,45세,상해없음,보행자,여,19세,중상
2257,2020091000100170,2020년 9월 10일 11시,목요일,제주특별자치도 제주시 화북일동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,보행자,남,62세,중상
2258,2020091000100172,2020년 9월 10일 11시,목요일,제주특별자치도 제주시 연동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,여,30세,상해없음,보행자,여,79세,경상
2259,2020091000100392,2020년 9월 10일 17시,목요일,제주특별자치도 서귀포시 서귀동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,32세,상해없음,보행자,남,17세,경상
2260,2020091100100029,2020년 9월 11일 03시,금요일,제주특별자치도 서귀포시 중문동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,기타,단일로 - 기타,승용,여,28세,상해없음,보행자,남,42세,경상
2261,2020091100100440,2020년 9월 11일 18시,금요일,제주특별자치도 제주시 노형동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,여,57세,상해없음,보행자,남,84세,경상
2262,2020091100100500,2020년 9월 11일 19시,금요일,제주특별자치도 제주시 일도일동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,29세,상해없음,보행자,여,49세,경상
2263,2020091200100141,2020년 9월 12일 09시,토요일,제주특별자치도 서귀포시 대정읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,54세,상해없음,보행자,여,79세,중상
2264,2020091200100322,2020년 9월 12일 14시,토요일,제주특별자치도 제주시 아라이동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,75세,상해없음,보행자,남,76세,경상
2265,2020091200100585,2020년 9월 12일 22시,토요일,제주특별자치도 서귀포시 법환동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,기타,교차로 - 교차로안,승용,남,60세,상해없음,보행자,남,60세,경상
2266,2020091300100139,2020년 9월 13일 11시,일요일,제주특별자치도 제주시 용강동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,비포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,여,53세,중상
2267,2020091300100394,2020년 9월 13일 18시,일요일,제주특별자치도 제주시 한림읍,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,21세,경상
2268,2020091400100297,2020년 9월 14일 13시,월요일,제주특별자치도 제주시 건입동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,여,24세,상해없음,보행자,남,28세,경상
2269,2020091500100015,2020년 9월 15일 00시,화요일,제주특별자치도 제주시 삼도일동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,보행자,남,66세,경상
2270,2020091500100268,2020년 9월 15일 13시,화요일,제주특별자치도 제주시 연동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,남,66세,상해없음,보행자,남,61세,부상신고
2271,2020091500100308,2020년 9월 15일 14시,화요일,제주특별자치도 제주시 화북일동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,30세,경상
2272,2020091500100529,2020년 9월 15일 20시,화요일,제주특별자치도 서귀포시 대정읍,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,기타,교차로 - 교차로안,승용,남,79세,상해없음,보행자,남,53세,사망
2273,2020091500100530,2020년 9월 15일 20시,화요일,제주특별자치도 제주시 애월읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,기타,교차로 - 교차로안,승용,여,51세,상해없음,보행자,남,61세,중상
2274,2020091600100176,2020년 9월 16일 10시,수요일,제주특별자치도 제주시 노형동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,흐림,교차로 - 교차로부근,승용,남,46세,상해없음,보행자,여,58세,중상
2275,2020091600100392,2020년 9월 16일 17시,수요일,제주특별자치도 제주시 삼양이동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,보행자,여,67세,중상
2276,2020091700100014,2020년 9월 17일 01시,목요일,제주특별자치도 제주시 삼도일동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,37세,상해없음,보행자,남,42세,경상
2277,2020091700100193,2020년 9월 17일 11시,목요일,제주특별자치도 서귀포시 대정읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,35세,상해없음,보행자,여,32세,중상
2278,2020091700100318,2020년 9월 17일 15시,목요일,제주특별자치도 제주시 아라이동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,13세,경상
2279,2020091800100442,2020년 9월 18일 16시,금요일,제주특별자치도 제주시 오라일동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,여,17세,경상
2280,2020092000100232,2020년 9월 20일 13시,일요일,제주특별자치도 제주시 건입동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,21세,부상신고
2281,2020092200100133,2020년 9월 22일 08시,화요일,제주특별자치도 제주시 화북일동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,42세,상해없음,보행자,여,52세,중상
2282,2020092200100245,2020년 9월 22일 11시,화요일,제주특별자치도 서귀포시 서귀동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,60세,상해없음,보행자,여,87세,경상
2283,2020092200100478,2020년 9월 22일 16시,화요일,제주특별자치도 제주시 한경면,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,여,84세,사망
2284,2020092300100363,2020년 9월 23일 15시,수요일,제주특별자치도 제주시 노형동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,22세,상해없음,보행자,여,19세,경상
2285,2020092400100233,2020년 9월 24일 11시,목요일,제주특별자치도 제주시 일도이동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승합,남,55세,상해없음,보행자,여,80세,사망
2286,2020092400100299,2020년 9월 24일 13시,목요일,제주특별자치도 제주시 구좌읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,보행자,여,39세,경상
2287,2020092400100456,2020년 9월 24일 17시,목요일,제주특별자치도 제주시 노형동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,40세,상해없음,보행자,남,68세,중상
2288,2020092400100556,2020년 9월 24일 19시,목요일,제주특별자치도 제주시 이도일동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,남,47세,경상
2289,2020092500100349,2020년 9월 25일 14시,금요일,제주특별자치도 서귀포시 대정읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,21세,상해없음,보행자,남,64세,중상
2290,2020092500100635,2020년 9월 25일 19시,금요일,제주특별자치도 서귀포시 대정읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승합,남,40세,상해없음,보행자,남,62세,중상
2291,2020092500100674,2020년 9월 25일 20시,금요일,제주특별자치도 제주시 외도일동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,38세,상해없음,보행자,남,16세,경상
2292,2020092600100378,2020년 9월 26일 14시,토요일,제주특별자치도 제주시 용담이동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,21세,상해없음,보행자,남,60세,부상신고
2293,2020092700100062,2020년 9월 27일 04시,일요일,제주특별자치도 제주시 연동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,46세,경상
